Step,Iteration,RedMeanReward,RedRewardStd,WinRateRecent,WinRateCumul,RedMissiles,BlueMissiles,Episodes,RedWins,BlueWins,Draws,RedAliveMean,BlueAliveMean,RedDeathsMissile,RedDeathsCrash,BlueDeathsMissile,BlueDeathsCrash,RedMissileHits,BlueMissileHits,RedMissileHitRate,BlueMissileHitRate,KD_Red_AllDeaths,KD_Red_MissileOnly,RWR,RWRDenominatorZero,RewardVersion,RewardMode,ObsNormalization,PIDProfile,PIDThrottleBase,MissileGuidanceMode,CheckpointSchema,ActionDistribution,AltitudeRewardConfigVersion,AltitudeRewardConfig,ActionStdMean,ActionStdMin,ActionStdMax,ActionLogStdMean,ActorLoss,CriticLoss,LatentEntropy,r_pitch,r_roll,r_alt,r_bound,r_vel,r_adv,r_end,r_death,r_pitch_team_sum,r_pitch_per_agent_mean,r_roll_team_sum,r_roll_per_agent_mean,r_alt_team_sum,r_alt_per_agent_mean,r_bound_team_sum,r_bound_per_agent_mean,r_vel_team_sum,r_vel_per_agent_mean,r_adv_team_sum,r_adv_per_agent_mean,r_end_team,LaunchDiagRedGeometryOk,LaunchDiagBlueGeometryOk,LaunchDiagRedLaunches,LaunchDiagBlueLaunches,LaunchDiagRedRangeOk,LaunchDiagRedAoOk,LaunchDiagRedTaOk,LaunchDiagBlueRangeOk,LaunchDiagBlueAoOk,LaunchDiagBlueTaOk,LaunchDiagRedEngagedBlocked,LaunchDiagBlueEngagedBlocked,LaunchDiagRedCooldownBlocked,LaunchDiagBlueCooldownBlocked,LaunchDiagRedKillCooldownBlocked,LaunchDiagBlueKillCooldownBlocked,LaunchDiagRedLockMature,LaunchDiagBlueLockMature,RedGeometryToLaunchRate,BlueGeometryToLaunchRate,RedRangeToGeometryRate,BlueRangeToGeometryRate,RedLaunchRangeMean,RedLaunchRangeP25,RedLaunchRangeP50,RedLaunchRangeP75,RedLaunchAoDegMean,RedLaunchAoDegP50,RedLaunchTaDegMean,RedLaunchTaDegP50,RedLaunchClosingSpeedMean,RedLaunchAltitudeDiffAbsMean,RedLaunchHitRateFromQualityRecords,BlueLaunchRangeMean,BlueLaunchRangeP25,BlueLaunchRangeP50,BlueLaunchRangeP75,BlueLaunchAoDegMean,BlueLaunchAoDegP50,BlueLaunchTaDegMean,BlueLaunchTaDegP50,BlueLaunchClosingSpeedMean,BlueLaunchAltitudeDiffAbsMean,BlueLaunchHitRateFromQualityRecords,RedActionAbsMean,RedActionNearBoundFrac,RedActionNearBoundFracPitch,RedActionNearBoundFracHeading,RedActionNearBoundFracVelocity
434000,217,-383.57011840820314,63.90094244265254,0.0,0.0006944444444444445,0.2,11.06,1440,1,1439,0,0.02,2.92,3784,534,56,2,56,3784,0.4307692307692308,0.38596491228070173,0.013432144511347846,0.014799154334038054,0.0006949270326615705,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.839103102684021,1.7859408855438232,1.8674569129943848,0.6090666651725769,-0.25630130209028723,88.67368240356446,6.06949822306633,-1.316367409378603,-0.18200693051239736,40.02962808313457,0.0,0.0,-335.101171482784,-87.0,0.0,-1.316367409378603,-0.4387891364595344,-0.18200693051239736,-0.060668976837465784,40.02962808313457,13.343209361044856,0.0,0.0,0.0,0.0,-335.101171482784,-111.70039049426134,-87.0,0,1235,0,41,112310,16457,5627,41966,34126,5886,0,70344,0,0,0,0,0,41,0.0,0.03319838056680162,0.0,0.029428585045036457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4467.064887365898,3528.468773986757,4298.454119232236,5020.3616506732515,25.595527289877825,26.23433000575635,135.6475438774961,136.09014233901695,0.5095459505821034,2161.9484580921808,0.1590909090909091,0.7710906718420842,0.10577948389848582,0.15323096609085093,0.07773512476007678,0.08637236084452975
436000,218,-384.3450183105469,69.63498802456222,0.0,0.0006920415224913495,0.18,11.18,1445,1,1444,0,0.02,2.92,3794,539,56,2,56,3794,0.42424242424242425,0.3849431818181818,0.013385645049619201,0.014760147601476014,0.0006925207756232687,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.8536580801010132,1.7934787273406982,1.885850191116333,0.6168941259384155,-0.24835815709084272,80.16638793945313,6.09567813873291,-1.2752830077116848,-0.17601956459377263,40.77069721636268,0.0,0.0,-336.6641888346855,-87.0,0.0,-1.2752830077116848,-0.42509433590389495,-0.17601956459377263,-0.05867318819792421,40.77069721636268,13.590232405454225,0.0,0.0,0.0,0.0,-336.6641888346855,-112.2213962782285,-87.0,30,1511,2,52,133159,19503,12108,58394,46508,7115,3018,78056,0,2,0,0,2,54,0.06666666666666667,0.03441429516876241,0.00022529457265374478,0.025875946158851935,9744.689611167207,9628.046437934627,9744.689611167207,9861.332784399789,39.30329769347024,39.30329769347024,128.54078942884342,128.54078942884342,28.29881970406209,757.4183137172781,0.0,3769.6709182665113,3285.4232158291657,3609.4354651663134,4020.7798418744105,24.396086885154983,21.729806174083187,137.9855322207511,140.30569027941618,-9.84745205921813,2102.029809575869,0.19607843137254902,0.7747692483303198,0.11599543739580591,0.17767833640431693,0.08528560147407212,0.08502237430902869
438000,219,-378.2332308959961,71.80954606052474,0.0,0.0006901311249137336,0.2,11.06,1449,1,1448,0,0.02,2.9,3803,542,58,2,58,3803,0.43609022556390975,0.3844909513699323,0.01380897583429229,0.015251117538785169,0.0006906077348066298,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.8756928443908691,1.8147422075271606,1.9077130556106567,0.6287109851837158,-0.1380971536040306,81.93801422119141,6.1241863489151,-1.3076327624614406,-0.17589745045069233,39.97942262443773,0.0,0.0,-330.3288909416114,-86.4,0.0,-1.3076327624614406,-0.43587758748714683,-0.17589745045069233,-0.05863248348356411,39.97942262443773,13.32647420814591,0.0,0.0,0.0,0.0,-330.3288909416114,-110.10963031387047,-86.4,15,1071,1,35,107876,16390,6281,47936,36792,6733,882,60822,0,1,0,0,1,36,0.06666666666666667,0.032679738562091505,0.00013904853720938856,0.02234228971962617,3701.395511160106,3701.395511160106,3701.395511160106,3701.395511160106,30.320955992894543,30.320955992894543,115.21418321213575,115.21418321213575,205.85341212788404,3694.2126518094638,1.0,4156.334240858426,3256.891908721298,3689.114210615841,4399.042823202595,27.888040041480295,30.961684332077102,140.179838282541,147.96367490133972,6.932193929179159,2200.523242940801,0.24324324324324326,0.7742636669900418,0.11490183456710654,0.16446733183134857,0.08400386224654006,0.09623430962343096
440000,220,-378.45194366455075,73.30295084680036,0.0,0.0006882312456985547,0.16,10.84,1453,1,1452,0,0.02,2.9,3810,547,58,2,58,3810,0.43609022556390975,0.38349270256668344,0.013770943309616708,0.015223097112860892,0.0006887052341597796,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.8964488506317139,1.8381505012512207,1.9271092414855957,0.6397440433502197,-0.29574483055621387,68.12878799438477,6.1601406037807465,-1.3180311961804634,-0.17657197646633369,39.48177168249205,0.0,0.0,-330.03887196130205,-86.4,0.0,-1.3180311961804634,-0.4393437320601545,-0.17657197646633369,-0.058857325488777895,39.48177168249205,13.160590560830684,0.0,0.0,0.0,0.0,-330.03887196130205,-110.01295732043401,-86.4,0,1283,0,44,125227,14430,9687,53256,39125,12049,451,72665,0,15,0,0,0,59,0.0,0.034294621979735,0.0,0.024091182214210607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.246881063765,2977.2241219184307,3788.1531871256734,4187.930146212343,28.197404877910568,28.962605136715993,137.4613171633872,143.9430922275014,4.226627695098751,1853.204773243492,0.15384615384615385,0.7866153176513438,0.12306229196386115,0.1629101283880171,0.1035663338088445,0.10271041369472182
442000,221,-379.9133218383789,72.97483489041463,0.0,0.0006868131868131869,0.16,10.64,1456,1,1455,0,0.02,2.9,3816,550,58,2,58,3816,0.42962962962962964,0.3817527010804322,0.013742556115437472,0.01519916142557652,0.0006872852233676976,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.9089505672454834,1.8553086519241333,1.936951994895935,0.6463541984558105,-0.4090011926367879,61.51700325012207,6.186767858266831,-1.3160133214944307,-0.17728448718283982,38.95286062853335,0.0,0.0,-330.9726282763245,-86.4,0.0,-1.3160133214944307,-0.4386711071648102,-0.17728448718283982,-0.0590948290609466,38.95286062853335,12.984286876177784,0.0,0.0,0.0,0.0,-330.9726282763245,-110.3242094254415,-86.4,30,1604,2,61,138507,16564,19983,53015,38416,14907,634,96614,0,1,0,0,2,62,0.06666666666666667,0.038029925187032416,0.00021659555112737985,0.030255588041120437,6995.851393610346,5504.906690701817,6995.851393610346,8486.796096518876,22.3839083910416,22.3839083910416,125.12732298229466,125.12732298229466,130.62202304891312,3859.0920172503675,0.0,4646.243987188702,3555.1255648141364,4031.0476411551426,5525.42476907148,22.082663362677145,18.688806970529473,148.39312996452233,163.11802603428666,-4.163917655631065,1983.6601167170363,0.10344827586206896,0.7873008283769939,0.12499021679580496,0.17163653439774595,0.09485794787508806,0.10847616811458088
444000,222,-386.17390411376954,78.16324952188589,0.0,0.0006854009595613434,0.18,10.92,1459,1,1458,0,0.02,2.9,3822,553,58,2,58,3822,0.42028985507246375,0.3801472050925005,0.013714285714285714,0.015175300889586603,0.0006858710562414266,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.9201271533966064,1.8700456619262695,1.9459331035614014,0.6522197723388672,-0.3506705278530717,80.89002075195313,6.205018788576126,-1.3041622748124144,-0.1770345065643879,40.62995341939411,0.0,0.0,-338.9224203652481,-86.4,0.0,-1.3041622748124144,-0.4347207582708048,-0.1770345065643879,-0.059011502188129304,40.62995341939411,13.543317806464705,0.0,0.0,0.0,0.0,-338.9224203652481,-112.97414012174937,-86.4,45,1477,3,58,124095,18839,25853,41868,30438,9147,7037,103707,0,0,0,0,3,58,0.06666666666666667,0.03926878808395396,0.00036262540795358394,0.03527753893188115,7206.04013485662,5828.613164196251,5909.921311623788,7935.407693900573,40.569235820495116,39.764149472568,117.65279195547656,106.57460195710797,67.93250627514357,1671.1462443859498,0.25,4684.4816403913055,3861.804787713091,4477.794162016229,5601.5182678758665,20.466669726723165,14.48321308783975,151.5515587507928,160.5448526304698,-12.127013612342454,1863.1288431058144,0.1206896551724138,0.7892225379958733,0.13135186960690318,0.20302013422818793,0.08964525407478427,0.1013902205177373
446000,223,-384.26599884033203,79.07161191290491,0.0,0.0006844626967830253,0.26,11.04,1461,1,1460,0,0.02,2.86,3827,554,60,2,60,3827,0.42857142857142855,0.3785361028684471,0.014152020086738187,0.01567807682257643,0.0006849315068493151,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.9405816793441772,1.8857192993164062,1.983268141746521,0.6627659797668457,-0.14044577442109585,26.63233184814453,6.228700011968613,-1.2871715722787755,-0.17530338438269108,40.97323408724312,0.0,0.0,-338.57652188893445,-85.2,0.0,-1.2871715722787755,-0.42905719075959187,-0.17530338438269108,-0.05843446146089703,40.97323408724312,13.657744695747708,0.0,0.0,0.0,0.0,-338.57652188893445,-112.85884062964482,-85.2,30,1534,2,56,104827,8713,20556,28906,15437,15642,2995,87816,0,1,0,0,2,57,0.06666666666666667,0.03650586701434159,0.00028618581090749523,0.053068567079499064,3476.466071884679,3426.546906523524,3476.466071884679,3526.3852372458337,43.668868041833505,43.668868041833505,151.8708950174725,151.8708950174725,47.9992880065477,1693.1961764519333,0.5,4068.4995612122593,3194.9689346454506,3724.344548266185,4384.8509721718,22.859708116307363,18.75967208603375,150.86906989242058,156.08257184079412,-6.436335324217677,1727.106735140152,0.14516129032258066,0.7819762189624503,0.120283452972575,0.16896742131419104,0.08752070679182772,0.10436223081170624
448000,224,-393.8084213256836,89.75594780297367,0.0,0.0006821282401091405,0.2,11.78,1466,1,1465,0,0.02,2.9,3839,557,60,2,60,3839,0.42857142857142855,0.3780031508467901,0.014103730664240218,0.015629070070330816,0.0006825938566552901,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.9586560726165771,1.8978610038757324,2.004176378250122,0.6719958782196045,-0.32944327834993603,113.19120254516602,6.2594803929328915,-1.2723821357923195,-0.17494224993399443,43.493323741700536,0.0,0.0,-349.4541541430557,-86.4,0.0,-1.2723821357923195,-0.4241273785974398,-0.17494224993399443,-0.05831408331133148,43.493323741700536,14.497774580566846,0.0,0.0,0.0,0.0,-349.4541541430557,-116.48471804768523,-86.4,0,1324,0,46,117038,17753,10051,47568,40795,7339,0,75370,0,2,0,0,0,48,0.0,0.03474320241691843,0.0,0.027833837874201142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246.0076874583665,3648.4874231769186,4267.214061918368,4679.939763096063,24.816236647309662,23.423115346208707,138.99401039217628,138.79213390410155,14.75026723542863,2123.3829410315266,0.21739130434782608,0.7876259318862668,0.1286718674756814,0.17798324183761918,0.10228257728980064,0.10574978329962438
450000,225,-396.0425045776367,96.75973522004253,0.0,0.0006798096532970768,0.2,12.28,1471,1,1470,0,0.04,2.92,3848,562,60,2,60,3848,0.4195804195804196,0.3772549019607843,0.014058956916099773,0.015592515592515593,0.0006802721088435374,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.9770963191986084,1.9191248416900635,2.0304176807403564,0.6813631057739258,-0.2923540549352765,76.1764289855957,6.287539821863175,-1.309617034560915,-0.17555628661466305,45.19775470097628,0.0,0.0,-353.35482877954877,-86.4,0.0,-1.309617034560915,-0.436539011520305,-0.17555628661466305,-0.058518762204887685,45.19775470097628,15.065918233658762,0.0,0.0,0.0,0.0,-353.35482877954877,-117.78494292651625,-86.4,64,1279,3,44,114887,18265,12261,48946,40009,6394,2559,73121,15,0,0,0,18,44,0.046875,0.03440187646598905,0.0005570691200919164,0.02613083806644057,6632.900812729821,6561.455907083038,6627.954820596746,6701.872722310067,41.132298021630476,42.36986323691076,116.6053470379208,114.0166225222188,49.23839890201433,2705.1305129739667,0.0,4295.8053185962235,3786.3612790453208,4314.369543976882,4872.516734955723,23.75366834950295,21.998648382467188,134.1564994114712,133.70131253568508,29.62597812764262,2198.9752264552717,0.18181818181818182,0.7899482740737104,0.13480176211453745,0.20499265785609397,0.09515418502202644,0.10425844346549193
452000,226,-399.4828872680664,95.4766590140863,0.0,0.0006770480704129993,0.26,12.38,1477,1,1476,0,0.04,2.9,3861,567,61,2,61,3861,0.42657342657342656,0.37679320776812725,0.014227642276422764,0.015799015799015798,0.0006775067750677507,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.9982116222381592,1.9406834840774536,2.061122417449951,0.6919487714767456,-0.2672730337828398,99.14750823974609,6.316120475530624,-1.3430811845259263,-0.18102734357779635,45.11584141482769,0.0,0.0,-357.2743834874245,-85.8,0.0,-1.3430811845259263,-0.4476937281753088,-0.18102734357779635,-0.06034244785926545,45.11584141482769,15.038613804942564,0.0,0.0,0.0,0.0,-357.2743834874245,-119.09146116247483,-85.8,0,1447,0,47,145278,25285,3121,85385,71413,8225,1832,62320,0,0,0,0,0,47,0.0,0.03248099516240498,0.0,0.016946770510042748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3607.509594337049,2982.4102899563522,3719.8228390369886,4057.1246417038283,24.139625856472165,22.715145057511666,133.10021162409532,129.44159772775433,9.039937211553012,1899.2061698856112,0.2857142857142857,0.7920811759643324,0.1393605995375907,0.20162640516622818,0.10188950011958861,0.11456589332695527
454000,227,-406.22322662353514,95.03893407198836,0.0,0.0006752194463200541,0.26,12.36,1481,1,1480,0,0.04,2.9,3867,573,61,2,61,3867,0.42657342657342656,0.37550980772965625,0.01418918918918919,0.015774502198086373,0.0006756756756756757,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.020610809326172,1.9600729942321777,2.0820159912109375,0.7030961513519287,-0.2964873746037483,74.7967025756836,6.348886686563492,-1.3652481376798091,-0.18515320501998847,43.98501265363763,0.0,0.0,-362.8576067412439,-85.8,0.0,-1.3652481376798091,-0.4550827125599364,-0.18515320501998847,-0.061717735006662826,43.98501265363763,14.661670884545877,0.0,0.0,0.0,0.0,-362.8576067412439,-120.95253558041463,-85.8,0,1382,0,51,128582,15252,16193,45274,33390,9278,0,86804,0,11,0,0,0,62,0.0,0.03690303907380608,0.0,0.030525246278217077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673.889301523094,3186.9482572954394,3552.5897707854656,4224.361230229697,23.385784055676087,21.996609463953206,153.35650168866152,162.35896798183504,-6.817517593433747,1809.9457871262407,0.13725490196078433,0.7926751725905566,0.1489342403628118,0.20489795918367346,0.11401360544217687,0.12789115646258503
456000,228,-410.2023934936523,95.60559015301264,0.0,0.0006738544474393531,0.26,12.28,1484,1,1483,0,0.02,2.9,3874,575,61,2,61,3874,0.4236111111111111,0.37458905434152,0.014160485502360081,0.01574599896747548,0.0006743088334457181,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.0473599433898926,1.9788782596588135,2.113877058029175,0.7161880731582642,-0.22851309403777123,62.879071426391604,6.38510754108429,-1.3686160336138966,-0.1865866144130944,41.80339803106949,0.0,0.0,-364.05039317648135,-86.4,0.0,-1.3686160336138966,-0.4562053445379655,-0.1865866144130944,-0.06219553813769813,41.80339803106949,13.934466010356497,0.0,0.0,0.0,0.0,-364.05039317648135,-121.35013105882712,-86.4,15,1214,1,44,97437,15144,13873,32472,25189,7377,938,77770,0,0,0,0,1,44,0.06666666666666667,0.036243822075782535,0.00015394562640475384,0.03738605567873861,5545.769618218836,5545.769618218836,5545.769618218836,5545.769618218836,42.72648210901408,42.72648210901408,156.86566966531848,156.86566966531848,189.91940440920092,5339.417649829735,0.0,4419.862736885584,3779.0753763828834,4225.286875629418,4741.442415988304,22.507220665849612,19.487476407791238,143.57647343224957,150.5302605015757,13.476183928375757,2166.8724983988886,0.1836734693877551,0.7906677841419635,0.13632451043684096,0.19431891542930924,0.09425435765009683,0.12040025823111684
458000,229,-408.80534698486326,89.01050642189773,0.0,0.0006711409395973154,0.32,11.88,1490,1,1489,0,0.02,2.9,3889,578,61,2,61,3889,0.4178082191780822,0.374410320593049,0.014103425117528543,0.015685266135253277,0.000671591672263264,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.062981367111206,1.9929264783859253,2.129751443862915,0.7237841486930847,-0.4404019106179476,125.83180618286133,6.417881345748901,-1.334390852935086,-0.18496760657306996,40.50348664762745,0.0,0.0,-361.3892934858557,-86.4,0.0,-1.334390852935086,-0.444796950978362,-0.18496760657306996,-0.061655868857689984,40.50348664762745,13.501162215875816,0.0,0.0,0.0,0.0,-361.3892934858557,-120.46309782861857,-86.4,30,1280,2,45,148475,27562,14179,79191,63433,11323,1571,70927,0,20,0,0,2,65,0.06666666666666667,0.03515625,0.00020205421788179828,0.01616345291762953,7313.6158311041445,7263.620176101453,7313.6158311041445,7363.611486106836,42.73790780633516,42.73790780633516,129.08125574068757,129.08125574068757,25.799063780109286,1367.8499604033577,0.0,3740.6283619069363,3183.3929759543516,3699.7644020862163,4130.666982731485,26.887678891922025,28.647453739080152,139.82034917299967,151.40147444280475,-9.499057320148376,1929.948025605597,0.35135135135135137,0.7984417471521298,0.1470939966515188,0.2111934943793351,0.10667304472614207,0.12341545084907916
460000,230,-402.3975942993164,81.55123518261419,0.0,0.0006702412868632708,0.32,11.58,1492,1,1491,0,0.02,2.9,3893,580,61,2,61,3893,0.41496598639455784,0.3730356458413185,0.014084507042253521,0.015669149755972257,0.0006706908115358819,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.0817770957946777,2.0097146034240723,2.1451361179351807,0.732863187789917,-0.21959176287055016,80.73623580932617,6.441402071714402,-1.3726036278544915,-0.18786196326637528,39.78740307402964,0.0,0.0,-354.2243544175464,-86.4,0.0,-1.3726036278544915,-0.45753454261816384,-0.18786196326637528,-0.0626206544221251,39.78740307402964,13.262467691343213,0.0,0.0,0.0,0.0,-354.2243544175464,-118.07478480584881,-86.4,15,1219,1,49,110017,12454,23259,28081,18875,7463,1354,93291,0,0,0,0,1,49,0.06666666666666667,0.04019688269073011,0.00013634256523991747,0.04341013496670346,6613.036053916569,6613.036053916569,6613.036053916569,6613.036053916569,37.912981699692054,37.912981699692054,90.8207318349005,90.8207318349005,190.16472423166348,5386.237872007459,0.0,3972.094400986617,3239.194618459465,3717.070077913493,4585.356444928676,22.704674477654216,20.372802628111994,148.64130769408916,149.16655162342485,3.450644531150802,1490.9926312437951,0.18181818181818182,0.7884050165409023,0.13892156862745098,0.18235294117647058,0.10882352941176471,0.12558823529411764
462000,231,-413.6555615234375,84.33171522825452,0.0,0.0006675567423230974,0.3,11.88,1498,1,1497,0,0.02,2.94,3909,582,61,2,61,3909,0.41216216216216217,0.37310298749642073,0.014028056112224449,0.015605014070094653,0.0006680026720106881,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.0941412448883057,2.0126748085021973,2.1599040031433105,0.7387142181396484,-0.4370266146957874,109.39856796264648,6.465178775787353,-1.3236444812836123,-0.1850960300330462,40.60741413133233,0.0,0.0,-365.1540625501683,-87.6,0.0,-1.3236444812836123,-0.44121482709453747,-0.1850960300330462,-0.061698676677682064,40.60741413133233,13.53580471044411,0.0,0.0,0.0,0.0,-365.1540625501683,-121.7180208500561,-87.6,15,942,1,41,125154,27581,14989,74939,55954,13057,1133,60077,0,2,0,0,1,43,0.06666666666666667,0.0435244161358811,0.00011985234191476102,0.012570223782009367,4720.284411187302,4720.284411187302,4720.284411187302,4720.284411187302,42.96145559308426,42.96145559308426,108.9481548530255,108.9481548530255,141.07830308850424,4596.703005494452,0.0,4279.038827263414,3174.971112329559,3878.83173701868,4964.585549760299,29.692198981535835,35.11106312247303,144.3050188954042,153.9920247741462,-8.66366587217883,2117.8023158315905,0.20512820512820512,0.8004601120538785,0.15731515469323545,0.23544834819087573,0.1130047194546408,0.12349239643418983
