Iteration,Step,ActorLoss,CriticLoss,LatentEntropy,RedMeanReward,RedWinRate,RedRewardStd,WinRateRecent,RedMissiles,BlueMissiles,Episodes,RedWins,BlueWins,Draws,RedAliveMean,BlueAliveMean,RedDeathsMissile,RedDeathsCrash,BlueDeathsMissile,BlueDeathsCrash,RedMissileHits,BlueMissileHits,RedMissileHitRate,BlueMissileHitRate,KD_Red_AllDeaths,KD_Red_MissileOnly,RWR,RWRDenominatorZero,RewardVersion,RewardMode,ObsNormalization,PIDProfile,PIDThrottleBase,MissileGuidanceMode,CheckpointSchema,ActionDistribution,AltitudeRewardConfigVersion,AltitudeRewardConfig,r_pitch_team_sum,r_pitch_per_agent_mean,r_roll_team_sum,r_roll_per_agent_mean,r_alt_team_sum,r_alt_per_agent_mean,r_bound_team_sum,r_bound_per_agent_mean,r_vel_team_sum,r_vel_per_agent_mean,r_adv_team_sum,r_adv_per_agent_mean,r_end_team,ActionStdMean,ActionStdMin,ActionStdMax,ActionLogStdMean,LaunchDiagRedGeometryOk,LaunchDiagBlueGeometryOk,LaunchDiagRedLaunches,LaunchDiagBlueLaunches,LaunchDiagRedRangeOk,LaunchDiagRedAoOk,LaunchDiagRedTaOk,LaunchDiagBlueRangeOk,LaunchDiagBlueAoOk,LaunchDiagBlueTaOk,LaunchDiagRedEngagedBlocked,LaunchDiagBlueEngagedBlocked,LaunchDiagRedCooldownBlocked,LaunchDiagBlueCooldownBlocked,LaunchDiagRedKillCooldownBlocked,LaunchDiagBlueKillCooldownBlocked,LaunchDiagRedLockMature,LaunchDiagBlueLockMature,RedGeometryToLaunchRate,BlueGeometryToLaunchRate,RedRangeToGeometryRate,BlueRangeToGeometryRate,RedLaunchRangeMean,RedLaunchRangeP25,RedLaunchRangeP50,RedLaunchRangeP75,RedLaunchAoDegMean,RedLaunchAoDegP50,RedLaunchTaDegMean,RedLaunchTaDegP50,RedLaunchClosingSpeedMean,RedLaunchAltitudeDiffAbsMean,RedLaunchHitRateFromQualityRecords,BlueLaunchRangeMean,BlueLaunchRangeP25,BlueLaunchRangeP50,BlueLaunchRangeP75,BlueLaunchAoDegMean,BlueLaunchAoDegP50,BlueLaunchTaDegMean,BlueLaunchTaDegP50,BlueLaunchClosingSpeedMean,BlueLaunchAltitudeDiffAbsMean,BlueLaunchHitRateFromQualityRecords,RedActionAbsMean,RedActionNearBoundFrac,RedActionNearBoundFracPitch,RedActionNearBoundFracHeading,RedActionNearBoundFracVelocity
88,176000,-0.160354,199.877220,2.866845,-391.0525,0.000000,76.4877,0.000000,0.0,7.5,890,0,890,0,0.0000,3.0000,2588,82,14,0,14,2588,0.777778,0.655854,0.005243,0.005410,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.121322,-0.373774,-0.182889,-0.060963,19.546587,6.515529,0.000000,0.000000,0.000000,0.000000,-319.294807,-106.431602,-90.000000,0.631814,0.624459,0.640600,-0.459216,0,1283,0,41,130822,28490,13194,69724,57212,9047,0,64925,0,0,0,0,0,41,0.000000,0.031956,0.000000,0.018401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3701.941171,3026.600749,3566.151968,4392.320419,23.018671,20.746616,152.336990,166.060426,-22.433049,1714.711788,0.261905,0.483584,0.000000,0.000000,0.000000,0.000000
89,178000,-0.168549,152.332727,2.887484,-392.8283,0.000000,74.7175,0.000000,0.0,7.6,896,0,896,0,0.0000,3.0000,2600,88,14,0,14,2600,0.777778,0.652283,0.005208,0.005385,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.161027,-0.387009,-0.184924,-0.061641,19.870398,6.623466,0.000000,0.000000,0.000000,0.000000,-321.352692,-107.117564,-90.000000,0.635338,0.626050,0.646801,-0.453690,0,1277,0,40,134021,26972,17113,71944,55958,10271,0,63959,0,28,0,0,0,68,0.000000,0.031323,0.000000,0.017750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4559.107634,3461.293785,4062.829617,5053.954564,25.883567,29.392641,142.476165,148.357565,-39.676827,2590.820223,0.325000,0.495383,0.000000,0.000000,0.000000,0.000000
90,180000,-0.178357,189.969682,2.904689,-399.4338,0.000000,83.9745,0.000000,0.0,7.7,902,0,902,0,0.0000,3.0000,2612,94,14,0,14,2612,0.777778,0.649105,0.005174,0.005360,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.212547,-0.404182,-0.185872,-0.061957,21.090658,7.030219,0.000000,0.000000,0.000000,0.000000,-329.125985,-109.708662,-90.000000,0.639032,0.628706,0.651099,-0.447904,0,1211,0,38,138260,30500,15106,74777,60027,7157,0,65158,0,15,0,0,0,53,0.000000,0.031379,0.000000,0.016195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4502.845618,3580.373366,4098.403139,4716.179656,17.552863,11.973092,154.074859,171.102130,-8.064819,1746.490760,0.285714,0.498832,0.000000,0.000000,0.000000,0.000000
91,182000,-0.197100,156.657910,2.923398,-402.4788,0.000000,83.4904,0.000000,0.0,7.8,906,0,906,0,0.0000,3.0000,2621,97,14,0,14,2621,0.777778,0.644297,0.005151,0.005341,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.261762,-0.420587,-0.190068,-0.063356,20.899535,6.966512,0.000000,0.000000,0.000000,0.000000,-331.926474,-110.642158,-90.000000,0.643487,0.633497,0.655850,-0.440957,0,1196,0,44,129788,20434,18623,55771,38357,13351,0,76282,0,2,0,0,0,46,0.000000,0.036789,0.000000,0.021445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4182.211562,3243.017681,3815.695540,4409.134177,28.129701,32.499634,148.647251,158.755259,-41.101371,2213.592520,0.250000,0.507714,0.000000,0.000000,0.000000,0.000000
92,184000,-0.139437,198.325626,2.941284,-411.5120,0.000000,92.5805,0.000000,0.0,7.7,913,0,913,0,0.0000,3.0000,2636,103,14,0,14,2636,0.777778,0.642300,0.005111,0.005311,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.308352,-0.436117,-0.192612,-0.064204,20.518546,6.839515,0.000000,0.000000,0.000000,0.000000,-340.529479,-113.509826,-90.000000,0.646902,0.636801,0.661600,-0.435695,0,1073,0,36,120570,30566,15717,60113,46116,9503,0,62508,0,15,0,0,0,51,0.000000,0.033551,0.000000,0.017850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4156.792632,3409.395202,4074.496296,4777.611605,22.846889,18.266996,149.879220,158.388729,-0.784106,2033.277922,0.275000,0.496631,0.000000,0.000000,0.000000,0.000000
93,186000,-0.070845,112.093415,2.964355,-411.0328,0.000000,91.6975,0.000000,0.0,7.5,915,0,915,0,0.0000,3.0000,2639,106,14,0,14,2639,0.777778,0.635904,0.005100,0.005305,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.326371,-0.442124,-0.196479,-0.065493,20.572571,6.857524,0.000000,0.000000,0.000000,0.000000,-340.082446,-113.360815,-90.000000,0.653603,0.644303,0.669241,-0.425399,0,1252,0,46,115327,12503,15126,46343,32858,9972,0,71088,0,0,0,0,0,46,0.000000,0.036741,0.000000,0.027016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4895.086274,3447.659311,4042.564168,6782.343507,23.032886,17.259006,146.641001,156.133048,-26.425317,2059.062055,0.119048,0.492280,0.000000,0.000000,0.000000,0.000000
94,188000,-0.221269,154.326785,2.993296,-414.4306,0.000000,93.5724,0.000000,0.0,7.6,923,0,923,0,0.0000,3.0000,2654,115,14,0,14,2654,0.777778,0.634170,0.005056,0.005275,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.380927,-0.460309,-0.202462,-0.067487,20.463382,6.821127,0.000000,0.000000,0.000000,0.000000,-343.310553,-114.436851,-90.000000,0.658715,0.647964,0.670831,-0.417566,0,1053,0,35,139742,39138,15968,84627,68512,11535,0,58291,0,0,0,0,0,35,0.000000,0.033238,0.000000,0.012443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4160.385485,3299.814219,3991.472043,4756.866907,24.296277,25.197849,131.440953,121.871543,18.826344,1921.931485,0.388889,0.498797,0.000000,0.000000,0.000000,0.000000
95,190000,-0.250445,133.335265,3.014088,-408.0753,0.000000,98.6287,0.000000,0.0,7.5,926,0,926,0,0.0000,3.0000,2659,119,14,0,14,2659,0.777778,0.628160,0.005040,0.005265,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.416668,-0.472223,-0.204565,-0.068188,20.597453,6.865818,0.000000,0.000000,0.000000,0.000000,-337.051471,-112.350490,-90.000000,0.662422,0.651456,0.674142,-0.411951,0,1252,0,48,137529,18580,23246,57464,38779,14658,0,82372,0,15,0,0,0,63,0.000000,0.038339,0.000000,0.021788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3751.987248,2813.566549,3574.048872,4391.964679,25.040188,23.520224,152.210496,162.583563,-32.020369,1837.923856,0.260870,0.501183,0.000000,0.000000,0.000000,0.000000
96,192000,-0.261340,182.549716,3.029429,-409.7117,0.000000,97.8057,0.000000,0.0,7.2,934,0,934,0,0.0000,3.0000,2673,129,14,0,14,2673,0.777778,0.626876,0.004996,0.005238,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.433890,-0.477963,-0.207461,-0.069154,18.608930,6.202977,0.000000,0.000000,0.000000,0.000000,-336.679176,-112.226392,-90.000000,0.665804,0.656007,0.676950,-0.406844,0,849,0,31,120555,36734,17494,77432,57002,12899,0,51236,0,35,0,0,0,66,0.000000,0.036514,0.000000,0.010964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4805.285291,3491.056198,4206.953068,6351.830253,24.095519,23.905959,143.734238,157.517051,-1.130843,2574.090607,0.272727,0.495975,0.000000,0.000000,0.000000,0.000000
97,194000,-0.127265,208.759512,3.050012,-410.2337,0.000000,98.0825,0.000000,0.0,7.2,938,0,938,0,0.0000,3.0000,2683,131,14,0,14,2683,0.777778,0.621065,0.004975,0.005218,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.383100,-0.461033,-0.203934,-0.067978,19.158934,6.386311,0.000000,0.000000,0.000000,0.000000,-337.805575,-112.601858,-90.000000,0.671804,0.662587,0.682015,-0.397858,0,1685,0,56,166295,29096,25989,77404,60527,10966,0,93124,0,1,0,0,0,57,0.000000,0.033234,0.000000,0.021769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3713.836508,2691.742740,3596.407470,4729.736673,27.495235,26.556620,151.945072,161.479924,-18.399431,1685.194050,0.274510,0.508501,0.000000,0.000000,0.000000,0.000000
98,196000,-0.168759,166.003391,3.078015,-413.7034,0.000000,96.7386,0.000000,0.0,7.5,941,0,941,0,0.0000,3.0000,2691,132,14,0,14,2691,0.666667,0.617202,0.004959,0.005203,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.358998,-0.452999,-0.203714,-0.067905,19.875513,6.625171,0.000000,0.000000,0.000000,0.000000,-342.016200,-114.005400,-90.000000,0.678055,0.667435,0.688790,-0.388610,83,1131,3,40,98673,16240,11361,35047,19837,11871,867,72570,15,15,0,0,18,55,0.036145,0.035367,0.000841,0.032271,3078.938206,2570.332612,3557.501688,3826.825541,21.774276,20.570250,118.076624,123.769258,267.104024,3014.965424,0.000000,4403.256745,3029.955411,3895.879292,4948.183149,25.291535,27.416509,147.481295,156.470660,-8.279258,2022.662524,0.152174,0.499519,0.000000,0.000000,0.000000,0.000000
99,198000,-0.227786,156.415121,3.102562,-410.8289,0.000000,97.0456,0.000000,0.0,7.8,946,0,946,0,0.0000,2.9800,2701,137,15,0,15,2701,0.714286,0.614143,0.005285,0.005553,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.352034,-0.450678,-0.199724,-0.066575,21.499394,7.166465,0.000000,0.000000,0.000000,0.000000,-341.376481,-113.792160,-89.400000,0.683249,0.671195,0.695539,-0.381002,0,1131,0,38,126975,26383,20226,74707,48428,18585,79,55475,0,0,0,0,0,38,0.000000,0.033599,0.000000,0.015139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4206.846254,3311.796651,3846.897670,4854.255963,26.358360,26.738920,153.450199,166.135451,-38.989236,2149.099539,0.216216,0.500559,0.000000,0.000000,0.000000,0.000000
100,200000,-0.195242,125.628856,3.125221,-405.6426,0.000000,101.7207,0.000000,0.1,8.2,951,0,951,0,0.0000,2.9800,2713,140,15,0,15,2713,0.681818,0.610074,0.005258,0.005529,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.397875,-0.465958,-0.205022,-0.068341,24.329192,8.109731,0.000000,0.000000,0.000000,0.000000,-338.968816,-112.989605,-89.400000,0.688536,0.675114,0.704421,-0.373342,15,1403,1,49,137068,34560,16068,68784,57101,9114,190,74744,0,18,0,0,1,67,0.066667,0.034925,0.000109,0.020397,1049.798019,1049.798019,1049.798019,1049.798019,22.230841,22.230841,133.124454,133.124454,358.336159,1046.339718,0.000000,4520.764287,2957.680364,3774.100942,5226.170794,22.870632,25.140902,142.837845,154.391235,-7.036725,1869.552206,0.279070,0.509192,0.000000,0.000000,0.000000,0.000000
101,202000,-0.198129,154.094185,3.152069,-407.4344,0.000000,103.9080,0.000000,0.1,8.6,956,0,956,0,0.0000,2.9800,2725,143,15,0,15,2725,0.681818,0.607581,0.005230,0.005505,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.401628,-0.467209,-0.203593,-0.067864,26.483382,8.827794,0.000000,0.000000,0.000000,0.000000,-342.912504,-114.304168,-89.400000,0.695342,0.683474,0.706587,-0.363445,0,1062,0,38,106084,28081,13456,45449,36383,8396,0,67642,0,0,0,0,0,38,0.000000,0.035782,0.000000,0.023367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3949.230992,3217.558490,3821.228715,4411.141145,22.034175,19.852544,146.447396,157.774847,0.874453,1839.160817,0.260870,0.510455,0.000000,0.000000,0.000000,0.000000
102,204000,-0.090133,164.912111,3.180595,-393.9254,0.000000,98.0495,0.000000,0.1,8.6,962,0,962,0,0.0000,2.9800,2738,148,15,0,15,2738,0.681818,0.602951,0.005198,0.005478,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.389472,-0.463157,-0.205554,-0.068518,27.060566,9.020189,0.000000,0.000000,0.000000,0.000000,-329.990879,-109.996960,-89.400000,0.701809,0.692868,0.709275,-0.354141,0,1391,0,56,161428,35894,26778,88658,68217,13331,0,73862,0,16,0,0,0,72,0.000000,0.040259,0.000000,0.015690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3240.548671,2670.434560,3196.061809,3799.071763,29.723386,31.277283,148.970975,161.571336,-40.467366,1957.050394,0.244898,0.517556,0.000000,0.000000,0.000000,0.000000
103,206000,-0.149578,112.390421,3.207413,-387.9807,0.000000,98.6305,0.000000,0.1,8.5,965,0,965,0,0.0000,2.9800,2744,151,15,0,15,2744,0.681818,0.596781,0.005181,0.005466,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.382665,-0.460888,-0.202216,-0.067405,25.882315,8.627438,0.000000,0.000000,0.000000,0.000000,-322.878131,-107.626044,-89.400000,0.707813,0.699660,0.715694,-0.345618,0,1398,0,57,124647,17232,30279,45166,29332,11666,0,96255,0,1,0,0,0,58,0.000000,0.040773,0.000000,0.030952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3999.432478,3225.014232,3851.378970,4610.590126,24.109774,23.952818,153.714320,168.191844,-37.137111,1961.820452,0.158730,0.520799,0.000000,0.000000,0.000000,0.000000
104,208000,-0.259758,239.597908,3.228023,-378.5023,0.000000,88.6599,0.000000,0.1,8.7,972,0,972,0,0.0000,2.9800,2758,158,15,0,15,2758,0.681818,0.594268,0.005144,0.005439,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.364343,-0.454781,-0.198481,-0.066160,27.581285,9.193762,0.000000,0.000000,0.000000,0.000000,-315.120699,-105.040233,-89.400000,0.711336,0.704455,0.720312,-0.340654,0,901,0,43,143232,39378,26987,88943,64447,21648,0,60584,0,0,0,0,0,43,0.000000,0.047725,0.000000,0.010130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3931.417541,2924.843792,3350.864071,4682.028798,31.448087,37.584854,142.445052,151.688534,-6.295899,2090.663588,0.297297,0.528390,0.000000,0.000000,0.000000,0.000000
105,210000,-0.140963,121.617619,3.247403,-384.5209,0.000000,90.6951,0.000000,0.1,9.2,975,0,975,0,0.0000,2.9800,2764,161,15,0,15,2764,0.625000,0.589968,0.005128,0.005427,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.354382,-0.451461,-0.199140,-0.066380,29.934882,9.978294,0.000000,0.000000,0.000000,0.000000,-323.502163,-107.834054,-89.400000,0.717153,0.712379,0.723482,-0.332487,30,1190,2,44,110265,10810,12527,34100,24453,10018,3286,84064,0,8,0,0,2,52,0.066667,0.036975,0.000272,0.034897,8656.076542,8618.324527,8656.076542,8693.828557,41.528888,41.528888,91.908602,91.908602,231.410897,3912.945837,1.000000,4831.404931,3587.719807,4601.880831,5569.361814,26.903834,31.649698,146.315629,151.497085,-8.022536,2522.855652,0.187500,0.528405,0.000100,0.000000,0.000299,0.000000
106,212000,-0.041915,99.775527,3.275586,-376.1393,0.000000,89.5442,0.000000,0.1,9.4,979,0,979,0,0.0000,2.9400,2775,162,17,0,17,2775,0.708333,0.588547,0.005788,0.006126,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.339579,-0.446526,-0.196150,-0.065383,32.663068,10.887689,0.000000,0.000000,0.000000,0.000000,-319.066575,-106.355525,-88.200000,0.724857,0.718006,0.729626,-0.321805,0,752,0,30,107015,26796,11966,53376,41366,9874,202,54288,0,0,0,0,0,30,0.000000,0.039894,0.000000,0.014089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3850.708015,2897.315597,3576.143434,4527.734927,26.197316,25.769526,149.399533,154.363095,1.514652,2078.221676,0.290323,0.521385,0.000000,0.000000,0.000000,0.000000
107,214000,-0.169421,93.132652,3.302603,-377.4075,0.000000,89.7328,0.000000,0.1,9.9,982,0,982,0,0.0000,2.9400,2783,163,17,0,17,2783,0.708333,0.583560,0.005771,0.006109,0.000000,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.320237,-0.440079,-0.196531,-0.065510,35.026407,11.675469,0.000000,0.000000,0.000000,0.000000,-322.717096,-107.572365,-88.200000,0.730272,0.720973,0.736698,-0.314381,0,1720,0,54,128486,19846,12405,52579,37740,11783,0,78741,0,18,0,0,0,72,0.000000,0.031395,0.000000,0.032713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3956.749043,3112.571531,3648.581562,4675.869165,22.137243,19.598588,154.848161,169.246017,-47.037575,1784.234932,0.122449,0.520162,0.000000,0.000000,0.000000,0.000000
